Ponto;Lat;Lon;Altura;Altura G;Altura C;Lon UTM;Lat UTM
AUTO1637;-23,97883;-46,3165;-4,321;-4,62;0,299;366067,527927972;7347491,87105551
AUTO1638;-23,97884;-46,31651;-4,313;-4,62;0,307;366066,520811939;7347490,75421961
AUTO1639;-23,97885;-46,31652;-4,351;-4,62;0,269;366065,513696064;7347489,63738362
AUTO1640;-23,97885;-46,31653;-4,377;-4,62;0,243;366064,496238048;7347489,62788078
AUTO1641;-23,97886;-46,31653;-4,423;-4,62;0,197;366064,506580348;7347488,52054756
AUTO1642;-23,97887;-46,31654;-4,427;-4,62;0,193000000000001;366063,499464791;7347487,40371141
AUTO1643;-23,97888;-46,31655;-4,451;-4,62;0,169;366062,492349392;7347486,28687519
AUTO1644;-23,97889;-46,31656;-4,438;-4,62;0,182;366061,485234152;7347485,17003889
AUTO1645;-23,9789;-46,31657;-4,432;-4,62;0,188;366060,47811907;7347484,0532025
AUTO1646;-23,97891;-46,31657;-4,442;-4,62;0,178;366060,488461704;7347482,94586927
AUTO1647;-23,97891;-46,31658;-4,48;-4,62;0,14;366059,471004146;7347482,93636604
AUTO1648;-23,97892;-46,31659;-4,518;-4,62;0,102;366058,463889382;7347481,8195295
AUTO1649;-23,97893;-46,3166;-4,524;-4,62;0,096;366057,456774776;7347480,70269288
AUTO1650;-23,97894;-46,3166;-4,585;-4,62;0,035;366057,467117659;7347479,59535963
AUTO1651;-23,97895;-46,31661;-4,572;-4,62;0,048;366056,460003294;7347478,47852292
AUTO1652;-23,97896;-46,31662;-4,57;-4,62;0,05;366055,452889088;7347477,36168614
AUTO1653;-23,97896;-46,31663;-4,586;-4,62;0,034;366054,435431908;7347477,35218254
AUTO1654;-23,97897;-46,31663;-4,585;-4,62;0,035;366054,445775039;7347476,24484927
AUTO1655;-23,97898;-46,31664;-4,648;-4,62;-0,028;366053,43866115;7347475,12801233
AUTO1656;-23,97898;-46,31665;-4,622;-4,62;-0,002;366052,421204123;7347475,11850858
AUTO1657;-23,97899;-46,31665;-4,642;-4,62;-0,022;366052,431547419;7347474,0111753
AUTO1658;-23,979;-46,31666;-4,679;-4,62;-0,059;366051,424433848;7347472,8943382
AUTO1659;-23,979;-46,31667;-4,65;-4,62;-0,03;366050,406976973;7347472,8848343
AUTO1660;-23,97901;-46,31667;-4,7;-4,62;-0,08;366050,417320434;7347471,77750102
AUTO1661;-23,97902;-46,31668;-4,763;-4,62;-0,143;366049,410207179;7347470,66066376
AUTO1662;-23,97903;-46,31669;-4,728;-4,62;-0,108;366048,403094082;7347469,54382641
AUTO1663;-23,97903;-46,31669;-4,744;-4,62;-0,124;366048,403094082;7347469,54382641
AUTO1664;-23,97904;-46,3167;-4,758;-4,62;-0,138;366047,395981145;7347468,42698899
AUTO1665;-23,97905;-46,31671;-4,804;-4,62;-0,184;366046,388868365;7347467,31015149
AUTO1666;-23,97905;-46,31671;-4,793;-4,62;-0,173;366046,388868365;7347467,31015149
AUTO1667;-23,97906;-46,31672;-4,796;-4,62;-0,176;366045,381755744;7347466,19331391
AUTO1668;-23,97907;-46,31672;-4,863;-4,62;-0,243;366045,392099623;7347465,0859806
AUTO1669;-23,97908;-46,31673;-4,807;-4,62;-0,187;366044,384987243;7347463,96914294
AUTO1670;-23,97908;-46,31673;-4,882;-4,62;-0,262;366044,384987243;7347463,96914294
AUTO1671;-23,97909;-46,31674;-4,864;-4,62;-0,244;366043,377875022;7347462,85230519
AUTO1672;-23,9791;-46,31674;-4,898;-4,62;-0,278;366043,38821907;7347461,74497188
AUTO1673;-23,9791;-46,31675;-4,875;-4,62;-0,255;366042,37076296;7347461,73546737
AUTO1674;-23,97911;-46,31676;-4,904;-4,62;-0,284;366041,363651056;7347460,61862947
AUTO1675;-23,97912;-46,31676;-4,924;-4,62;-0,304;366041,373995269;7347459,51129614
AUTO1676;-23,97912;-46,31677;-4,919;-4,62;-0,298999999999999;366040,35653931;7347459,50179148
AUTO1677;-23,97913;-46,31677;-4,942;-4,62;-0,322;366040,366883607;7347458,39445815
AUTO1678;-23,97914;-46,31678;-4,948;-4,62;-0,328;366039,359772102;7347457,27762009
AUTO1679;-23,97914;-46,31678;-4,959;-4,62;-0,339;366039,359772102;7347457,27762009
AUTO1680;-23,97915;-46,31679;-4,965;-4,62;-0,345;366038,352660757;7347456,16078194
AUTO1681;-23,97915;-46,31679;-4,988;-4,62;-0,368;366038,352660757;7347456,16078194
AUTO1682;-23,97916;-46,3168;-4,973;-4,62;-0,353;366037,34554957;7347455,04394371
AUTO1683;-23,97916;-46,3168;-5,005;-4,62;-0,385;366037,34554957;7347455,04394371
AUTO1684;-23,97917;-46,3168;-4,979;-4,62;-0,359;366037,355894118;7347453,93661037
AUTO1685;-23,97917;-46,3168;-5,039;-4,62;-0,419;366037,355894118;7347453,93661037
AUTO1686;-23,97918;-46,31681;-5,034;-4,62;-0,414;366036,348783173;7347452,81977206
AUTO1687;-23,97918;-46,31681;-5,023;-4,62;-0,403;366036,348783173;7347452,81977206
AUTO1688;-23,97919;-46,31681;-5,02;-4,62;-0,4;366036,359127808;7347451,71243871
AUTO1689;-23,97919;-46,31681;-4,973;-4,62;-0,353;366036,359127808;7347451,71243871
AUTO1690;-23,97919;-46,31681;-5,011;-4,62;-0,391;366036,359127808;7347451,71243871
AUTO1691;-23,9792;-46,31681;-5,017;-4,62;-0,397;366036,369472447;7347450,60510536
AUTO1692;-23,9792;-46,31682;-5,059;-4,62;-0,439;366035,352017103;7347450,59560032
AUTO1693;-23,97921;-46,31682;-5,076;-4,62;-0,456;366035,362361825;7347449,48826696
AUTO1694;-23,97921;-46,31683;-5,043;-4,62;-0,423;366034,344906556;7347449,47876184
AUTO1695;-23,97922;-46,31683;-5,086;-4,62;-0,466;366034,355251361;7347448,37142848
AUTO1696;-23,97922;-46,31683;-5,049;-4,62;-0,429;366034,355251361;7347448,37142848
AUTO1697;-23,97923;-46,31684;-5,058;-4,62;-0,438;366033,348141057;7347447,25458993
AUTO1698;-23,97923;-46,31684;-5,071;-4,62;-0,451;366033,348141057;7347447,25458993
AUTO1699;-23,97923;-46,31684;-5,07;-4,62;-0,45;366033,348141057;7347447,25458993
AUTO1700;-23,97924;-46,31684;-5,053;-4,62;-0,433;366033,358485948;7347446,14725656
AUTO1701;-23,97924;-46,31685;-5,067;-4,62;-0,447;366032,34103091;7347446,13775129
AUTO1702;-23,97924;-46,31685;-5,091;-4,62;-0,471;366032,34103091;7347446,13775129
AUTO1703;-23,97925;-46,31686;-5,095;-4,62;-0,475;366031,333920923;7347445,02091257
AUTO1704;-23,97925;-46,31685;-5,125;-4,62;-0,505;366032,351375884;7347445,03041792
AUTO1705;-23,97926;-46,31685;-5,098;-4,62;-0,478;366032,361720862;7347443,92308454
AUTO1706;-23,97926;-46,31684;-5,108;-4,62;-0,488;366033,379175743;7347443,93258982
AUTO1707;-23,97927;-46,31684;-5,131;-4,62;-0,511;366033,389520647;7347442,82525645
AUTO1708;-23,97928;-46,31683;-5,109;-4,62;-0,489;366034,417320274;7347441,72742829
AUTO1709;-23,97928;-46,31683;-5,128;-4,62;-0,508;366034,417320274;7347441,72742829
AUTO1710;-23,97928;-46,31683;-5,128;-4,62;-0,508;366034,417320274;7347441,72742829
AUTO1711;-23,97929;-46,31682;-5,159;-4,62;-0,539;366035,445119746;7347440,62960006
AUTO1712;-23,9793;-46,31682;-5,125;-4,62;-0,505;366035,455464505;7347439,5222667
AUTO1713;-23,9793;-46,31681;-5,158;-4,62;-0,538;366036,472919064;7347439,53177177
AUTO1714;-23,97931;-46,3168;-5,198;-4,62;-0,578;366037,500718223;7347438,4339434
AUTO1715;-23,97931;-46,3168;-5,152;-4,62;-0,532;366037,500718223;7347438,4339434
AUTO1716;-23,97932;-46,31679;-5,169;-4,62;-0,549;366038,528517228;7347437,33611497
AUTO1717;-23,97932;-46,31679;-5,175;-4,62;-0,555;366038,528517228;7347437,33611497
AUTO1718;-23,97933;-46,31678;-5,154;-4,62;-0,534;366039,556316076;7347436,23828647
AUTO1719;-23,97933;-46,31678;-5,153;-4,62;-0,533;366039,556316076;7347436,23828647
AUTO1720;-23,97934;-46,31677;-5,162;-4,62;-0,542;366040,584114769;7347435,14045791
AUTO1721;-23,97934;-46,31677;-5,155;-4,62;-0,535;366040,584114769;7347435,14045791
AUTO1722;-23,97935;-46,31676;-5,193;-4,62;-0,573;366041,611913306;7347434,04262927
AUTO1723;-23,97935;-46,31675;-5,151;-4,62;-0,531;366042,629367454;7347434,05213393
AUTO1724;-23,97936;-46,31675;-5,162;-4,62;-0,542;366042,639711687;7347432,94480057
AUTO1725;-23,97936;-46,31674;-5,197;-4,62;-0,577;366043,657165753;7347432,95430516
AUTO1726;-23,97937;-46,31673;-5,128;-4,62;-0,508;366044,684963897;7347431,85647632
AUTO1727;-23,97937;-46,31673;-5,179;-4,62;-0,559;366044,684963897;7347431,85647632
AUTO1728;-23,97938;-46,31672;-5,171;-4,62;-0,551;366045,712761884;7347430,75864741
AUTO1729;-23,97938;-46,31672;-5,166;-4,62;-0,546;366045,712761884;7347430,75864741
AUTO1730;-23,97939;-46,31671;-5,216;-4,62;-0,596;366046,740559716;7347429,66081844
AUTO1731;-23,97939;-46,3167;-5,175;-4,62;-0,555;366047,758013537;7347429,67032274
AUTO1732;-23,97939;-46,3167;-5,167;-4,62;-0,547;366047,758013537;7347429,67032274
AUTO1733;-23,9794;-46,31669;-5,182;-4,62;-0,562;366048,78581113;7347428,57249363
AUTO1734;-23,9794;-46,31669;-5,153;-4,62;-0,533;366048,78581113;7347428,57249363
AUTO1735;-23,97941;-46,31668;-5,159;-4,62;-0,539;366049,813608569;7347427,47466445
AUTO1736;-23,97941;-46,31667;-5,216;-4,62;-0,596;366050,831062224;7347427,48416855
AUTO1737;-23,97942;-46,31667;-5,174;-4,62;-0,554;366050,841405852;7347426,37683521
AUTO1738;-23,97942;-46,31666;-5,039;-4,62;-0,419;366051,858859425;7347426,38633923
AUTO1739;-23,97943;-46,31666;-5,157;-4,62;-0,537;366051,869202979;7347425,2790059
AUTO1740;-23,97943;-46,31665;-5,13;-4,62;-0,51;366052,886656469;7347425,28850985
AUTO1741;-23,97944;-46,31665;-5,127;-4,62;-0,507;366052,896999949;7347424,18117652
AUTO1742;-23,97944;-46,31664;-5,149;-4,62;-0,529;366053,914453359;7347424,1906804
AUTO1743;-23,97944;-46,31664;-5,142;-4,62;-0,522;366053,914453359;7347424,1906804
AUTO1744;-23,97945;-46,31663;-5,167;-4,62;-0,547;366054,942250092;7347423,09285088
AUTO1745;-23,97945;-46,31662;-5,142;-4,62;-0,522;366055,95970342;7347423,10235463
AUTO1746;-23,97946;-46,31662;-5,144;-4,62;-0,524;366055,970046671;7347421,9950213
AUTO1747;-23,97946;-46,31661;-5,182;-4,62;-0,562;366056,987499916;7347422,00452497
AUTO1748;-23,97947;-46,3166;-5,174;-4,62;-0,554;366058,015296256;7347420,90669525
AUTO1749;-23,97947;-46,3166;-5,175;-4,62;-0,555;366058,015296256;7347420,90669525
AUTO1750;-23,97948;-46,31659;-5,158;-4,62;-0,538;366059,04309244;7347419,80886546
AUTO1751;-23,97948;-46,31659;-5,141;-4,62;-0,521;366059,04309244;7347419,80886546
AUTO1752;-23,97949;-46,31658;-5,153;-4,62;-0,533;366060,070888468;7347418,7110356
AUTO1753;-23,97949;-46,31658;-5,184;-4,62;-0,564;366060,070888468;7347418,7110356
AUTO1754;-23,9795;-46,31657;-5,154;-4,62;-0,534;366061,098684341;7347417,61320568
AUTO1755;-23,9795;-46,31657;-5,144;-4,62;-0,524;366061,098684341;7347417,61320568
AUTO1756;-23,97951;-46,31656;-5,146;-4,62;-0,526;366062,126480058;7347416,51537569
AUTO1757;-23,97951;-46,31656;-5,194;-4,62;-0,574;366062,126480058;7347416,51537569
AUTO1758;-23,97952;-46,31655;-5,162;-4,62;-0,542;366063,154275619;7347415,41754563
AUTO1759;-23,97952;-46,31654;-5,149;-4,62;-0,529;366064,171728372;7347415,42704881
AUTO1760;-23,97952;-46,31654;-5,17;-4,62;-0,55;366064,171728372;7347415,42704881
AUTO1761;-23,97953;-46,31653;-5,156;-4,62;-0,536;366065,199523696;7347414,32921862
AUTO1762;-23,97953;-46,31653;-5,151;-4,62;-0,531;366065,199523696;7347414,32921862
AUTO1763;-23,97954;-46,31652;-5,154;-4,62;-0,534;366066,227318864;7347413,23138835
AUTO1764;-23,97954;-46,31651;-5,153;-4,62;-0,533;366067,244771452;7347413,24089133
AUTO1765;-23,97955;-46,31651;-5,18;-4,62;-0,56;366067,255113875;7347412,13355802
AUTO1766;-23,97955;-46,3165;-5,194;-4,62;-0,574;366068,272566383;7347412,14306093
AUTO1767;-23,97956;-46,3165;-5,155;-4,62;-0,535;366068,282908731;7347411,03572762
AUTO1768;-23,97956;-46,31649;-5,134;-4,62;-0,514;366069,300361157;7347411,04523046
AUTO1769;-23,97956;-46,31649;-5,179;-4,62;-0,559;366069,300361157;7347411,04523046
AUTO1770;-23,97957;-46,31648;-5,173;-4,62;-0,553;366070,328155775;7347409,94739992
AUTO1771;-23,97957;-46,31647;-5,221;-4,62;-0,601;366071,345608117;7347409,95690262
AUTO1772;-23,97958;-46,31647;-5,141;-4,62;-0,521;366071,355950238;7347408,84956932
AUTO1773;-23,97958;-46,31646;-5,116;-4,62;-0,496;366072,373402498;7347408,85907195
AUTO1774;-23,97959;-46,31646;-5,165;-4,62;-0,545;366072,383744545;7347407,75173865
AUTO1775;-23,97959;-46,31645;-5,155;-4,62;-0,535;366073,401196723;7347407,7612412
AUTO1776;-23,9796;-46,31645;-5,142;-4,62;-0,522;366073,411538695;7347406,65390791
AUTO1777;-23,9796;-46,31644;-5,156;-4,62;-0,536;366074,428990792;7347406,6634104
AUTO1778;-23,97961;-46,31643;-5,191;-4,62;-0,571;366075,456784706;7347405,56557952
AUTO1779;-23,97961;-46,31643;-5,153;-4,62;-0,533;366075,456784706;7347405,56557952
AUTO1780;-23,97962;-46,31642;-5,164;-4,62;-0,544;366076,484578464;7347404,46774858
AUTO1781;-23,97962;-46,31642;-5,133;-4,62;-0,513;366076,484578464;7347404,46774858
AUTO1782;-23,97962;-46,31641;-5,129;-4,62;-0,508999999999999;366077,502030396;7347404,47725085
AUTO1783;-23,97963;-46,31641;-5,119;-4,62;-0,499;366077,512372066;7347403,36991756
AUTO1784;-23,97963;-46,3164;-5,143;-4,62;-0,523;366078,529823916;7347403,37941977
AUTO1785;-23,97964;-46,3164;-5,162;-4,62;-0,542;366078,540165511;7347402,27208648
AUTO1786;-23,97964;-46,31639;-5,149;-4,62;-0,529;366079,55761728;7347402,28158862
AUTO1787;-23,97965;-46,31638;-5,113;-4,62;-0,493;366080,585410488;7347401,18375741
AUTO1788;-23,97965;-46,31638;-5,144;-4,62;-0,524;366080,585410488;7347401,18375741
AUTO1789;-23,97965;-46,31637;-5,178;-4,62;-0,558;366081,602862175;7347401,19325941
AUTO1790;-23,97966;-46,31637;-5,117;-4,62;-0,497;366081,613203542;7347400,08592613
AUTO1791;-23,97966;-46,31636;-5,14;-4,62;-0,52;366082,630655145;7347400,09542805
AUTO1792;-23,97967;-46,31636;-5,151;-4,62;-0,531;366082,640996437;7347398,98809477
AUTO1793;-23,97967;-46,31635;-5,182;-4,62;-0,562;366083,65844796;7347398,99759663
AUTO1794;-23,97968;-46,31634;-5,117;-4,62;-0,497;366084,68624062;7347397,89976515
AUTO1795;-23,97968;-46,31634;-5,114;-4,62;-0,494;366084,68624062;7347397,89976515
AUTO1796;-23,97969;-46,31633;-5,157;-4,62;-0,537;366085,714033123;7347396,80193359
AUTO1797;-23,97969;-46,31633;-5,139;-4,62;-0,519;366085,714033123;7347396,80193359
AUTO1798;-23,9797;-46,31632;-5,204;-4,62;-0,584;366086,74182547;7347395,70410197
AUTO1799;-23,9797;-46,31631;-5,16;-4,62;-0,54;366087,759276746;7347395,71360355
AUTO1800;-23,97971;-46,31631;-5,159;-4,62;-0,539;366087,769617663;7347394,60627027
AUTO1801;-23,97971;-46,3163;-5,141;-4,62;-0,521;366088,787068857;7347394,61577179
AUTO1802;-23,97972;-46,3163;-5,169;-4,62;-0,549;366088,797409698;7347393,50843852
AUTO1803;-23,97972;-46,31629;-5,133;-4,62;-0,513;366089,81486081;7347393,51793996
AUTO1804;-23,97973;-46,31629;-5,151;-4,62;-0,531;366089,825201577;7347392,41060669
AUTO1805;-23,97973;-46,31628;-5,136;-4,62;-0,516;366090,842652609;7347392,42010806
AUTO1806;-23,97974;-46,31628;-5,18;-4,62;-0,56;366090,852993301;7347391,3127748
AUTO1807;-23,97974;-46,31627;-5,161;-4,62;-0,541;366091,870444252;7347391,3222761
AUTO1808;-23,97975;-46,31627;-5,142;-4,62;-0,522;366091,88078487;7347390,21494283
AUTO1809;-23,97975;-46,31626;-5,161;-4,62;-0,541;366092,898235739;7347390,22444407
AUTO1810;-23,97976;-46,31626;-5,18;-4,62;-0,56;366092,908576282;7347389,1171108
AUTO1811;-23,97976;-46,31625;-5,145;-4,62;-0,525;366093,926027069;7347389,12661197
AUTO1812;-23,97977;-46,31624;-5,154;-4,62;-0,534;366094,953818244;7347388,02877981
AUTO1813;-23,97977;-46,31624;-5,164;-4,62;-0,544;366094,953818244;7347388,02877981
AUTO1814;-23,97978;-46,31623;-5,168;-4,62;-0,548;366095,981609263;7347386,93094757
AUTO1815;-23,97978;-46,31623;-5,168;-4,62;-0,548;366095,981609263;7347386,93094757
AUTO1816;-23,97979;-46,31622;-5,148;-4,62;-0,528;366097,009400126;7347385,83311527
AUTO1817;-23,97979;-46,31622;-5,144;-4,62;-0,524;366097,009400126;7347385,83311527
AUTO1818;-23,9798;-46,31621;-5,155;-4,62;-0,535;366098,037190833;7347384,7352829
AUTO1819;-23,9798;-46,31621;-5,148;-4,62;-0,528;366098,037190833;7347384,7352829
AUTO1820;-23,9798;-46,3162;-5,161;-4,62;-0,541;366099,054641291;7347384,74478372
AUTO1821;-23,97981;-46,3162;-5,179;-4,62;-0,559;366099,064981384;7347383,63745046
AUTO1822;-23,97981;-46,31619;-5,143;-4,62;-0,523;366100,082431761;7347383,64695121
AUTO1823;-23,97982;-46,31619;-5,176;-4,62;-0,556;366100,092771779;7347382,53961796
AUTO1824;-23,97983;-46,31618;-5,197;-4,62;-0,577;366101,120562018;7347381,44178539
AUTO1825;-23,97983;-46,31617;-5,141;-4,62;-0,521;366102,138012234;7347381,451286
AUTO1826;-23,97983;-46,31617;-5,167;-4,62;-0,547;366102,138012234;7347381,451286
AUTO1827;-23,97984;-46,31616;-5,175;-4,62;-0,555;366103,165802235;7347380,35345329
AUTO1828;-23,97984;-46,31615;-5,159;-4,62;-0,539;366104,183252366;7347380,36295375
AUTO1829;-23,97985;-46,31615;-5,138;-4,62;-0,518;366104,193592081;7347379,25562051
AUTO1830;-23,97985;-46,31614;-5,181;-4,62;-0,561;366105,211042131;7347379,26512091
AUTO1831;-23,97986;-46,31614;-5,155;-4,62;-0,535;366105,221381772;7347378,15778767
AUTO1832;-23,97986;-46,31613;-5,153;-4,62;-0,533;366106,238831739;7347378,167288
AUTO1833;-23,97987;-46,31612;-5,194;-4,62;-0,574;366107,266621192;7347377,06945502
AUTO1834;-23,97987;-46,31612;-5,141;-4,62;-0,521;366107,266621192;7347377,06945502
AUTO1835;-23,97988;-46,31611;-5,163;-4,62;-0,543;366108,294410489;7347375,97162197
AUTO1836;-23,97988;-46,3161;-5,18;-4,62;-0,56;366109,311860292;7347375,98112208
AUTO1837;-23,97989;-46,3161;-5,183;-4,62;-0,563;366109,322199631;7347374,87378885
AUTO1838;-23,97989;-46,31609;-5,141;-4,62;-0,521;366110,339649351;7347374,8832889
AUTO1839;-23,97989;-46,31608;-5,148;-4,62;-0,528;366111,35709907;7347374,89278887
AUTO1840;-23,9799;-46,31608;-5,14;-4,62;-0,52;366111,367438255;7347373,78545565
AUTO1841;-23,97989;-46,31608;-5,148;-4,62;-0,528;366111,35709907;7347374,89278887
AUTO1842;-23,97989;-46,31607;-5,156;-4,62;-0,536;366112,374548786;7347374,90228878
AUTO1843;-23,97988;-46,31606;-5,086;-4,62;-0,466;366113,381659475;7347376,01912183
AUTO1844;-23,97988;-46,31606;-5,085;-4,62;-0,465;366113,381659475;7347376,01912183
AUTO1845;-23,97987;-46,31605;-5,091;-4,62;-0,471;366114,388770323;7347377,1359548
AUTO1846;-23,97987;-46,31605;-5,042;-4,62;-0,422;366114,388770323;7347377,1359548
AUTO1847;-23,97986;-46,31604;-5,054;-4,62;-0,434;366115,395881329;7347378,2527877
AUTO1848;-23,97985;-46,31603;-5,047;-4,62;-0,427;366116,402992494;7347379,36962051
AUTO1849;-23,97985;-46,31603;-4,994;-4,62;-0,374;366116,402992494;7347379,36962051
AUTO1850;-23,97984;-46,31602;-4,978;-4,62;-0,358;366117,410103817;7347380,48645325
AUTO1851;-23,97984;-46,31602;-5,001;-4,62;-0,381;366117,410103817;7347380,48645325
AUTO1852;-23,97983;-46,31601;-4,945;-4,62;-0,325;366118,4172153;7347381,6032859
AUTO1853;-23,97983;-46,316;-4,935;-4,62;-0,314999999999999;366119,434665467;7347381,61278528
AUTO1854;-23,97982;-46,316;-4,943;-4,62;-0,322999999999999;366119,424326939;7347382,72011848
AUTO1855;-23,97981;-46,31599;-4,899;-4,62;-0,279;366120,431438738;7347383,83695097
AUTO1856;-23,97981;-46,31599;-4,893;-4,62;-0,273;366120,431438738;7347383,83695097
AUTO1857;-23,9798;-46,31598;-4,919;-4,62;-0,298999999999999;366121,438550695;7347384,95378339
AUTO1858;-23,97979;-46,31597;-4,874;-4,62;-0,254;366122,445662812;7347386,07061573
AUTO1859;-23,97979;-46,31597;-4,879;-4,62;-0,258999999999999;366122,445662812;7347386,07061573
AUTO1860;-23,97978;-46,31596;-4,85;-4,62;-0,23;366123,452775087;7347387,18744798
AUTO1861;-23,97978;-46,31596;-4,857;-4,62;-0,237;366123,452775087;7347387,18744798
AUTO1862;-23,97977;-46,31595;-4,795;-4,62;-0,175;366124,45988752;7347388,30428016
AUTO1863;-23,97976;-46,31594;-4,835;-4,62;-0,215;366125,467000112;7347389,42111226
AUTO1864;-23,97975;-46,31594;-4,815;-4,62;-0,195;366125,456662084;7347390,52844542
AUTO1865;-23,97975;-46,31593;-4,758;-4,62;-0,138;366126,474112861;7347390,53794428
AUTO1866;-23,97974;-46,31592;-4,76;-4,62;-0,14;366127,481225771;7347391,65477621
AUTO1867;-23,97973;-46,31591;-4,784;-4,62;-0,164;366128,488338838;7347392,77160807
AUTO1868;-23,97972;-46,31591;-4,73;-4,62;-0,11;366128,478001058;7347393,87894123
AUTO1869;-23,97972;-46,3159;-4,701;-4,62;-0,081;366129,495452064;7347393,88843985
AUTO1870;-23,97971;-46,31589;-4,663;-4,62;-0,043;366130,502565447;7347395,00527155
AUTO1871;-23,9797;-46,31588;-4,67;-4,62;-0,05;366131,509678991;7347396,12210317
AUTO1872;-23,97969;-46,31587;-4,688;-4,62;-0,068;366132,516792693;7347397,23893471
AUTO1873;-23,97969;-46,31586;-4,634;-4,62;-0,014;366133,534243923;7347397,24843304
AUTO1874;-23,97968;-46,31586;-4,607;-4,62;0,013;366133,523906553;7347398,35576617
AUTO1875;-23,97967;-46,31585;-4,587;-4,62;0,033;366134,531020572;7347399,47259756
AUTO1876;-23,97966;-46,31584;-4,564;-4,62;0,056;366135,538134748;7347400,58942886
AUTO1877;-23,97966;-46,31583;-4,546;-4,62;0,074;366136,555586206;7347400,59892696
AUTO1878;-23,97965;-46,31582;-4,523;-4,62;0,097000000000001;366137,562700618;7347401,71575811
AUTO1879;-23,97964;-46,31581;-4,521;-4,62;0,099;366138,569815189;7347402,83258917
AUTO1880;-23,97963;-46,31581;-4,527;-4,62;0,093;366138,559478232;7347403,93992229
AUTO1881;-23,97963;-46,3158;-4,49;-4,62;0,13;366139,576929917;7347403,94942016
AUTO1882;-23,97962;-46,31579;-4,445;-4,62;0,175;366140,584044804;7347405,06625107
AUTO1883;-23,97961;-46,31578;-4,409;-4,62;0,211;366141,59115985;7347406,1830819
AUTO1884;-23,97961;-46,31577;-4,377;-4,62;0,243;366142,608611685;7347406,19257955
AUTO1885;-23,9796;-46,31576;-4,381;-4,62;0,239;366143,615726965;7347407,30941023
AUTO1886;-23,97959;-46,31576;-4,362;-4,62;0,258;366143,605390418;7347408,41674332
AUTO1887;-23,97958;-46,31575;-4,364;-4,62;0,256;366144,612505939;7347409,53357391
AUTO1888;-23,97957;-46,31574;-4,347;-4,62;0,273;366145,619621619;7347410,65040442
AUTO1889;-23,97957;-46,31573;-4,334;-4,62;0,286;366146,637073756;7347410,65990177
AUTO1890;-23,97956;-46,31573;-4,297;-4,62;0,323;366146,626737457;7347411,76723485
AUTO1891;-23,97955;-46,31572;-4,236;-4,62;0,384;366147,633853455;7347412,8840652
AUTO1892;-23,97954;-46,31571;-4,219;-4,62;0,401;366148,64096961;7347414,00089547
AUTO1893;-23,97954;-46,3157;-4,181;-4,62;0,439;366149,658421976;7347414,0103926
AUTO1894;-23,97953;-46,31569;-4,173;-4,62;0,447;366150,665538366;7347415,12722271
AUTO1895;-23,97952;-46,31568;-4,16;-4,62;0,46;366151,672654914;7347416,24405275
